@AAV.100108_57/ORF/1-2052/2052/-_10018
@AAV.100108_57/ORF/1-2052/2052/-_10019
@AAV.100108_57/ORF/1-2052/2052/-_10021
@AAV.100108_57/ORF/1-2052/2052/-_10033
@AAV.100108_57/ORF/1-2052/2052/-_10051
