0
0
0
0
0
0
0
0
1
0
0
41
0
0
5
0
0
0
0
0
0
13
0
0
0
0
0
0
29
0
0
0
8
0
0
2
11
0
0
16
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
21
2
0
0
71
0
0
18
0
6
1
0
3
0
58
0
0
33
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8
0
0
0
0
0
5
0
0
1
20
0
0
21
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6
24
0
0
14
18
0
0
0
28
21
2
0
9
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
45
10
0
28
0
0
0
0
0
0
0
0
0
6
0
0
0
8
31
0
28
12
0
0
0
0
0
1
0
0
14
0
5
3
0
0
0
0
0
6
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0
0
0
0
18
1
11
0
0
59
0
0
1
35
1
0
1
0
0
22
0
0
0
0
0
0
1
0
21
0
0
0
1
38
0
0
0
0
0
0
0
0
0
0
0
0
13
0
8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
3
11
1
1
56
